Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
NonAggressive,785.4721209730333,795.4354807051761,791.2686931792251,746.0502749789467,849.1706429485042,772.9427093729514,841.8887337226972,819.4868413709834,791.1536884812904,785.5395653219055,807.0687440307131,836.4851377568085,848.4065834692833,768.2349288582194,787.1421836807823,776.3846346318594,746.2246370169726,760.043690516612,884.2447661692024,787.0267584527817,778.1944232530626,771.8666710718438,815.429489062632,781.1915132868602,859.3429321986715,776.5246923102455,848.1142797370946,772.9480836338748,795.9204908821029,812.1770036309975,831.2071595701726,816.2255119433695,980.4330882312668,1041.138850459304,764.1069284357739,1077.3497291660321,804.732234483838,775.774878287024,838.1346920139555,786.2300816960358,779.3312620977727,824.7497689140433,780.8839852481152,852.6422906195015,784.169461290831,847.0821878385065,736.5923295604656,735.5210551746048,794.0112829638518,773.147885819231,773.002639047393,716.9578144094393,815.0168491577094,788.9976260073181,756.2400592496468,804.2791601884644,853.4727841415348,874.6289599186206,783.1484708705595,819.2396720003144,797.6641956460782,792.5406294308301,843.5851458117012,781.0018533586774,795.8908234947751,771.4028913906471,782.5812340544774,757.459969079955,808.5514302516063,824.9662382739133,792.7280829698459
NonAggressive,852.5977846338568,857.1133295841457,825.9829307087831,818.2877299353743,839.8917129595193,742.5825803666997,779.9508467264461,795.75300820072,880.6827899062673,773.7214640105384,825.6919135579003,712.1732997384644,802.1433253698766,835.5257588284462,834.8296497418622,760.3602446166188,816.9949790165335,819.7496595368798,794.415760763008,686.9341392126015,800.0895566753278,806.1734424628294,808.0890439522702,751.1095347580142,823.4625124760341,809.0476538337846,739.3980596402287,803.7788547767988,835.460238853113,754.483150378441,856.754472867425,873.4088854826563,1156.0299839743848,1073.7913487668748,892.6010467076972,1052.092158020735,837.0554506802574,793.5853090219885,827.404507213962,781.2154071343009,771.7750562782597,757.1831866671271,806.6886964569994,831.8647259493316,821.2748897054416,786.4829035778309,855.3416271414113,870.5032972897526,757.4468911239637,825.994567581662,786.8340126249448,756.2515734549063,767.3860160133969,739.1485847945753,754.6864149047783,883.3678795121916,791.8815128153124,777.167150352266,739.9806062614691,837.3844291430449,884.7294466127913,824.1591777607351,795.7294263722238,821.0414593820402,785.2156022142514,739.2824079986949,803.0952897454257,857.5401446414216,855.7059503862197,788.4158316942363,775.081147919226
NonAggressive,791.0329733614386,810.1584980086466,845.6051740417055,753.5401077833397,839.0212423708629,771.7642100553561,779.4171973453887,724.8738985339539,715.870899938372,799.9015588477375,888.9964203900001,808.5113310001482,789.4267078473463,875.1310427340925,796.4450678362987,775.6608757755763,826.811326623415,755.6361392160732,837.2725592754515,810.7224201216769,832.6176649047547,792.9073925576037,779.2099046203261,772.4827982006435,853.2319663066054,839.278440125556,799.1824017229054,794.3342151293383,804.1249489812409,855.6231527463059,881.2179289575475,860.3282336839287,1110.3880850974479,1034.262033841455,817.703180610476,1005.5013467832246,757.9170363030605,810.9751843269695,824.791812028703,835.5613175067283,802.2483829842467,797.7074884891615,838.7632651825746,856.2002702857917,814.8248110487112,778.5726961136576,826.1190705291845,892.6808235939645,783.3877685074311,814.972258126778,798.7036187171693,797.6425624753892,771.3897400016878,906.4434058876328,849.0619561420608,788.0385135112407,731.249416884408,811.636497184236,834.0686024533107,824.4293768825419,803.0199765890528,763.226864528577,765.4421438606411,743.182605732954,867.7502314030755,794.4497205631486,836.565510666215,804.2565422799992,747.4243735940053,771.5729871409085,800.105026854686
NonAggressive,865.3869316431095,767.9038421214333,831.3096219865276,854.9210990396682,818.1550123315774,908.6498179480267,838.0968973892589,837.953420281574,709.6363666959646,816.6858455343965,767.2070848248786,818.163693190192,795.7533682190848,834.0621906966215,803.6621443308813,814.4496487598822,712.39070649562,823.1802224188217,827.4657893301721,717.5281924694846,801.7482785829012,830.5154598303466,752.895906106631,804.457695816253,856.4220695096866,779.4528658772522,758.025681532132,821.9998822507006,842.169382234341,764.0928299330257,849.7978602801181,760.1967091760076,1093.937693118179,1105.9503437886403,805.4522021629422,1115.7708755182273,790.0063521115546,883.5624026182677,804.7003184538323,828.2402338227038,840.7067505962979,695.9490371559991,779.4416601398577,858.022760998545,866.6283641514805,825.9625923017367,766.1625817803714,862.4379710283333,827.959668573072,728.5893064032233,817.2753082836508,810.0590392811862,742.4826262207889,798.1573127215221,822.3394043337464,811.8926657590107,843.8210431540251,805.6321577256871,786.5237356387454,772.5840625574273,849.5361386289553,816.5719370245499,803.1923580301093,733.7102350435448,768.9599885647145,735.9189758975749,854.4613641036515,792.8850139732548,803.5229219306382,824.4346172364932,723.6192291096709
NonAggressive,804.8036951597891,778.786589994181,801.48619734044,789.1455092326992,782.0369831098058,795.5715834322359,752.8039857776427,791.8980253623844,727.6088301433201,716.0853488694245,841.3522446887547,792.4817454933685,764.2097675447152,797.0621261662112,824.8572470894476,741.9027007248744,834.8169230606464,845.3861198782881,761.3429224862289,807.0104595628305,776.7714300103671,766.6958612263525,753.9448399703248,705.6747754160322,783.8258027660141,843.477786444117,765.1827414401481,782.8689835943348,843.457951991145,803.4912597777712,791.8387287063874,838.0417634351553,1101.9932154982728,1096.6048913310894,787.5877976349457,1082.706127177701,821.5599843039656,752.7346118725318,817.2194756885866,789.162597164884,767.1313971234774,857.5697394349986,744.6939822197384,854.8122325770223,764.7335656309957,840.0534426289908,855.5770637942304,811.5991547389058,837.5769051356839,810.843442951344,767.1682305855878,704.6025559616693,849.3515550974398,821.433117829485,771.7971112381426,813.8294162926461,805.1087337943586,797.0624654130521,776.1649683560187,693.0432140093706,787.8234224539399,815.8655376612585,720.865873320924,773.5594439644005,763.5031939201989,815.1007670044074,851.6582586343677,779.309094710179,847.0553790157239,744.9337761808047,794.8758209806706
NonAggressive,876.9468306267329,843.4191384839496,815.269900014586,832.2168108012557,872.186997220207,776.6664840237623,823.4431493064553,791.2452083675261,839.8117238955385,786.1318161709562,781.2829859759023,818.879249873772,802.9637276346944,750.171509527277,793.6016594341909,853.7641365166578,782.8280150510917,817.641349014568,707.5095024493485,752.5041058993074,811.8607054010087,776.2230941389967,823.2636650062485,808.9865988965009,725.0665440938695,800.7675872534845,840.099615061549,735.3641411095177,798.9050614231828,857.6594835058082,807.9680789522815,751.2905640114485,1118.2222978193217,1100.8778490032103,810.4054916276535,1034.5108944861367,815.0383471433507,836.7824315059571,789.9816518935075,779.9889579463862,798.5434492134366,865.8596114199715,788.9120942953463,826.4115444105655,811.8202023872221,831.4636595927418,789.1169839247674,795.911072734249,868.1082984505158,846.0758414602117,787.7126195854341,830.3099801555097,792.0185686680837,773.161452234464,727.1396118409875,771.7455456751312,778.7956852693408,752.6647449312892,764.7497977763182,804.9785430780552,799.5376415234454,912.9662631204526,730.7626388273882,804.0015723004111,828.4457574684075,848.3065227859303,802.2243326551213,816.1653986566995,732.0410139529772,706.700478327069,787.2016408237326
NonAggressive,787.3014783382513,848.139767673925,798.1137840731842,763.8980339672473,820.2406428895771,747.4291872242491,872.574547450695,728.7593912698418,858.9529234894117,781.8516941855402,793.695663665641,769.7187602578439,793.5975284293029,741.9373069651534,752.7237455140499,858.2246536880361,833.5574976042842,850.722999723183,779.8763868881957,859.5437636538646,828.8004115387098,798.5466945156027,871.1192914820904,786.9799341634265,791.0451097875969,833.3429228108668,851.5954299534312,802.8581566717289,856.7198576531237,791.0824627014696,821.9894200313706,818.356507402231,1143.2492236751953,994.8502226089881,707.8080928438867,1185.081529174158,787.0812298603719,704.5186532445209,785.3918606076937,778.0754502383614,752.2726793099393,779.1755791077085,816.344291898688,827.0235337001726,797.5360721922647,790.8736216874418,830.1361157102274,824.6437722011098,799.0309297680712,816.373600384557,759.2191915029796,812.5250154687895,812.3218002122594,852.8711659965339,761.5530024930947,810.9705990822923,729.6550736414151,750.7930880804016,771.0448930995891,768.358772891737,799.0143022596828,809.7779925587311,809.654991040335,813.634654862866,806.4536293056502,775.5444218555344,726.5744019893173,786.0938018329276,760.9165461544478,896.7815423282356,806.0344410843533
NonAggressive,830.210010349773,806.5484158744098,820.179975653006,788.7202946623734,770.6771773237616,794.7255063022037,849.1795507578853,772.8792128758224,826.9770030464131,815.1573505132293,798.4129970352939,854.5947094966971,803.7121382897709,765.7195307057978,783.8920673210737,778.4709528440533,791.657698546441,767.7521760089749,813.2561367420434,786.2732998961297,822.476534407884,773.3854317803424,785.5291636334803,828.2958263527902,790.6636730331284,782.8753777127739,800.1675384044064,836.0898805018805,788.1718173738774,887.7435352562029,788.9788077286662,836.8653441321294,1044.2856682529937,1130.8369762189254,848.0360928493601,1122.2679964790896,843.7256147280444,795.8446326222484,794.8683333186842,813.2370445459604,802.1457965321488,784.8732596209957,745.3978702329904,819.0711045366453,787.0307573788486,736.5427464113989,806.5292879709673,756.9458672196615,746.164409914821,805.7301451132847,808.9461063130886,857.1950346975611,753.4575153689306,814.1536994055248,808.0610202248523,847.9924889714146,742.984101774114,836.0710397231371,750.1203042606634,782.0977678578377,801.1856079710817,838.4779057927135,822.313462092882,838.0510817619163,827.7254780267718,809.3040989300399,808.7362469633897,767.8305490651239,789.9400519627252,765.0830241807038,768.9397910055043
NonAggressive,799.6904716527697,773.8320405996334,835.8158157176684,777.6889817438984,822.7849687320419,795.0303879527745,764.5509492318605,716.1061568794471,788.2684436200839,857.926090956036,771.2539680026968,803.8369921826805,843.8279849852423,789.6285479479612,786.7358957031902,874.3488461896619,753.6668289497954,787.3484333901779,824.6344500872866,713.3342866092867,812.0131857084494,842.7988052713773,787.6714418753422,759.941189275871,754.2166981831542,774.9749934931142,769.4699177983703,884.3279779824514,727.2703300468567,769.7748370929853,755.3364003301627,797.9660840998157,1102.911662113468,1148.7010623011859,759.9126247180683,1106.7630937397648,728.8162185333331,759.6715947475744,871.504897739991,852.184772119583,795.2201995471105,788.6727987311476,821.4847282231187,760.5557909517161,752.5776785391924,764.527336771875,819.0093478116263,734.3562655440606,763.080045183442,866.3611801894002,736.8233007178586,842.0642001709829,724.6085847292848,745.8148534513895,795.379897389454,768.3297377446693,831.4434305007337,856.974784089124,755.8285373475146,833.7002497207939,796.7620916925781,792.7902672738371,823.917331579032,762.1874884247692,834.6030052852432,847.9651558866967,780.7284201203034,757.0172233499658,788.4515141353199,844.1392834192993,829.3262250491084
NonAggressive,797.7854358019893,707.7721303574833,847.7626731210678,759.8646726480303,741.6589717261586,820.7199882083781,829.9375830525597,803.7627882312572,762.5810879568337,848.5862502768404,851.3232628326874,766.9488743066238,809.1025137464972,856.4681928228548,840.3700922928388,750.638961154604,761.4988392212597,849.0835423149216,846.728959863413,745.1748691740098,738.693887953327,811.6435510461484,903.322631475057,798.3180759871839,843.4240672880651,795.7251336194721,752.8691459352832,796.3135601562867,836.2885097110506,797.0839417177585,754.327253188356,877.10241683115,1118.8838197477903,1099.525045624244,790.2963765036124,1071.040340927421,812.6214188222606,819.6582883738562,841.5302994103919,795.249634135921,873.7939210811774,830.8610002854658,792.325688351414,748.834663368398,853.9210719377654,785.4055406933305,727.2536082866853,839.8749844251411,763.0802620857008,815.1287453734932,753.9657632891387,895.5629225280243,791.6720897362048,751.998069220132,813.4717640004948,882.2485765256869,803.5309193689866,762.3842721038716,831.6760398831924,793.234174782253,771.1498804319696,780.4080279453274,768.7754699700848,829.4029673610429,814.5016139774675,797.8473251912677,823.597329278972,836.5923791390732,754.9426361605287,761.66721035205,781.583443998236
NonAggressive,738.2835077297572,804.0000693763318,763.668982075244,826.9428474789813,808.0044489130551,762.7087495467131,820.446196461485,716.4808154572474,806.0346623554568,785.7997879433125,816.0002231857136,756.4526970473152,807.8104365717195,719.8750932897123,788.3388885066281,765.2146233119072,819.068381834728,794.6853581707473,829.4603872781047,880.5891169435645,775.72768787718,805.990753550442,755.9886962786009,749.9914954540692,881.6699476363465,782.4134377256655,867.4257758965771,795.5411951793884,860.9957517955372,812.1252104818851,797.8010146372109,757.9302693281008,1169.7454481751445,1081.0368521110238,769.1977266877032,1086.6964681288798,759.6868745177134,847.7459420500433,780.4368245513799,814.3980540877739,806.5032595222254,730.3852232121346,838.4372528606135,768.7952385276997,735.8446507999729,790.9641133741051,827.7049728674295,762.7734743614699,748.9293286697239,726.1485637971753,729.3001723277489,767.3779044257118,768.873897108186,812.1194860388797,820.8088148077184,810.5630075037295,801.4509305442999,846.3994793781434,819.3995602736277,726.2676228587189,777.7330701123573,802.0396798329754,804.9617502181322,787.2409646300599,843.4207353389855,826.1989716045804,731.7530835033534,825.6956984055679,815.547536017066,768.3232020488463,774.7984278766793
